Country Name,Country Code,Indicator Name,Indicator Code,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Sweden,SWE,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-2659285864,2565637934,452177528.1,-82617965.53,2053670507,-1460888370,4488907956,-1626388897,1372180598,5144356169,2211252766,3969457153,5099781539,2007941278,1926699103,-3047415995,3259830469,46424257.18,1147114409,7374257007
Sweden,SWE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,7.515726816,6.888405483,1.796893434,4.376489265,5.29875781,5.212242599,9.393030906,8.003875183,2.052717485,0.126076303,1.21571596,0.773512654,0.224393965,-1.481928904,2.030142908,3.033481253,5.250404754,-0.171454534,3.181697718,
Sweden,SWE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,18217810086,18381645408,6007683416,16854649894,20782686616,22052656379,46143507533,41436553996,8960871621,625102142.5,6979353755,4273531542,1316837632,-8624292984,10254328595,15642287790,28405674155,-952353416.6,16986432797,
Sweden,SWE,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,15121673087,12427216987,9995721121,24582429794,-691204237.9,21938675956,-16629834871,24765366537,-64762828640,-23397433571,-28812709433,-16462587115,-48766676206,23470898279,-13132159044,6307645670,3858446239,-10712715500,10882236672,12471099865
Sweden,SWE,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-3430756955,-1714855120,16334968794,11329162032,17494702867,-449796007.8,9747824805,-6671950489,17513961647,21497722411,16794642421,13221654816,26576315496,4819238150,4645796244,-14370266633,11400718238,13761970079,6137077019,806712661.6
Sweden,SWE,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,578107476.3,507652303,567717314.7,660148512.9,728975390.3,930169752.5,1055652090,1205758489,1071467575,1160032062,1389946210,1386645913,1623582595,1590873486,1459609041,1633036131,2045984719,2084528142,1917143881,1765920171
Sweden,SWE,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,6.100373822,6.245774361,6.682669887,7.318226788,9.759210645,5.105931329,11.37731048,6.71512277,6.064739621,4.461933075,4.141132201,3.166642834,4.753095654,-0.653829914,2.94991354,0.246680817,7.357673354,2.30614687,4.327421682,5.431285452
Sweden,SWE,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,14787053131,16666790288,22342652210,28183811925,38277389482,21602860371,55891332338,34764603506,26474833268,22122824553,23773996176,17495186358,27893153128,-3805054834,14900124839,1272021157,39806392393,12809616663,23103218503,29395206352
Eswatini,SWZ,International migrant stock (% of population),SM.POP.TOTL.ZS,,,,,2.453011926,,,,,2.554251442,,,,,2.453747951,,,,,
Eswatini,SWZ,"International migrant stock, total",SM.POP.TOTL,,,,,27097,,,,,30476,,,,,31579,,,,,
Eswatini,SWZ,Net migration,SM.POP.NETM,,-47814,,,,,-38219,,,,,-41764,,,,,-41764,,,
Eswatini,SWZ,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,14.29318735,17.7014328,15.79,16.81140189,13.83451512,15.94277372,15.86986482,17.8523466,18.214113,8.345377
Eswatini,SWZ,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,8.609180833,10.54074667,7.564749167,6.4596925,6.359328333,6.771549167,7.045365,8.261223333,8.473674158,7.321221961,7.261132132,8.209968627,9.655056069,,,,,,,
Eswatini,SWZ,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,8.6091,10.5407,7.5647,6.4596,6.3593,6.7715,7.0454,8.2612,8.4737,7.3212,7.2611,8.21,9.6551,10.8527,12.7463,14.7096,13.3294,13.2401,14.45,16.4703
Eswatini,SWZ,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,54.3545297,59.20019703,62.7554623,65.18490689,69.45896593,72.26591523,75.88954349,83.8014656,91.98880535,94.92984886,100,108.7483735,115.8529028,124.1326038,131.015837,140.5037145,143.9855791,148.0352853,151.7203599,155.6980377
Eswatini,SWZ,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,8.942619357,8.914928257,6.005495677,3.871287845,6.556823116,4.041161947,5.014297891,10.42557609,9.7699243,3.197175459,5.340945135,8.748373502,6.532998251,7.146735847,5.545064733,7.241779098,2.478129893,2.812577665,2.489321802,2.621716544
Eswatini,SWZ,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,,,,,,,,,,,,,4,4,4,4,4,4,4,
Eswatini,SWZ,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Eswatini,SWZ,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,39,39,37.6,43.5,42.3,35.7,43.2,47.8,41.6,42.1,46.4,46.1,44.2,43,54.2,
Eswatini,SWZ,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,,,,,,,,,,,,,6,6,6,6,7,7,7,
Eswatini,SWZ,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,28.56944275,,,,,,,,,
Eswatini,SWZ,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,20.77168465,,,,,,,,,
Eswatini,SWZ,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,38.46538544,,,,,,,,,
Eswatini,SWZ,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,10.52681732,,,,,,,,,
Eswatini,SWZ,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,33.10611343,,,,,,,,,
Eswatini,SWZ,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,,,,,29.73595047,,,,,,,,,
Eswatini,SWZ,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,,27.41395187,,,,,,,,,
Eswatini,SWZ,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,36.59213638,,,,,,,,,
Eswatini,SWZ,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,16.40457535,,,,,,,,,
Eswatini,SWZ,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,8.805918643,10.23756404,12.74902671,15.34120088,17.1665589,19.06984435,21.20887946,20.30887361,20.59913601,19.12622396,22.3784841,19.18811017,20.84792992,21.16339498,20.44698146,21.0502043,20.91493655,20.89152393,20.77178382,21.30476795
Eswatini,SWZ,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,-1.005817954,0.963151717,-0.029745648,-1.102655617,-3.89328323,-7.52403583,-15.89143624,-19.46201986,-13.96811088,-6.866651878,-1.768137037,-3.962769819,-6.777351201,-6.17698627,-5.285680508,-1.483614548,-0.106583425,2.535538857,3.630503912,1.894572238
Eswatini,SWZ,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,6.090833333,6.658333333,4.011666667,3.350833333,3.55,3.6225,4.135,4.06,3.4425,3.149166667,2.9275,1.875833333,2.190833333,2.196666667,2.6025,3.048333333,2.666666667,2.606,2.412166667,2.078333333
Eswatini,SWZ,Real interest rate (%),FR.INR.RINR,3.953806755,5.816532081,8.131186282,7.143820949,3.817847384,6.848736198,7.763103634,3.99160901,1.462218099,6.349809975,3.473535253,0.001495653,1.846377912,1.379663264,3.312899511,2.805082988,8.071839441,7.294751776,7.45021829,5.200280184
Eswatini,SWZ,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,7.1,7.233333333,7.036666667,6.660833333,6.6125,6.236666667,6.1125,6.666666667,5.971666667,5.896666667,6.15,6.285,6.42,6.485,6.771666667,7.31,7.55,6.5525,6.44,5.4925
Eswatini,SWZ,Lending interest rate (%),FR.INR.LEND,13.25,15.25,14.625,11.29166667,10.625,11.16666667,13.16666667,14.83333333,11.375,9.75,9,8.75,8.5,8.625,9.041666667,10.25,10.75,10.3125,10.125,7.958333333
Eswatini,SWZ,Deposit interest rate (%),FR.INR.DPST,6.15,8.016666667,7.588333333,4.630833333,4.0125,4.93,7.054166667,8.166666667,5.403333333,3.853333333,2.85,2.465,2.08,2.14,2.27,2.94,3.2,3.76,3.685,2.465833333
Eswatini,SWZ,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.942109823,12.01971547,7.29,3.445335073,4.774004046,5.304639463,8.076088279,12.65746019,7.448234234,4.509236918,6.107427146,8.939646828,5.621306235,5.681348858,4.951244937,7.847274591,6.221375289,4.815061675,2.598016203,
Eswatini,SWZ,Consumer price index (2010 = 100),FP.CPI.TOTL,53.32008082,59.72900282,64.08324713,66.29112972,69.45587093,73.14025447,79.04712599,89.05248449,95.68532213,100,106.1074271,115.5930564,122.0908961,129.0273058,135.4157638,146.0422106,155.1280446,162.5975556,166.8218664,
Eswatini,SWZ,Broad money growth (annual %),FM.LBL.BMNY.ZG,9.730031175,13.24112232,14.44233147,7.009710282,9.717415175,25.08379608,21.46543144,15.383269,26.80055276,7.902049317,5.475067896,10.01810042,15.93621964,3.94497601,13.57916468,26.39366156,3.800309787,4.062750956,1.77844168,15.44578651
Eswatini,SWZ,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0.974673521,0.888176653,1.407816346,1.513144358,2.237188096,1.720577422,0.966534648,0.979244813,0.949300654,1.503018272,2.01323741,1.587603182,1.520824607,1.552531671,1.892512335,2.012819186,2.310541795,3.093143502,2.886993444,2.359972939
Eswatini,SWZ,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,17.17324626,17.10611739,17.77775553,17.67439712,17.16872561,19.47422342,21.56834289,22.35301369,25.42316314,25.61062889,25.07963986,24.0733173,25.22420757,24.24660548,25.52372329,29.76561102,29.55077935,29.2171909,28.27568285,32.4088732
Eswatini,SWZ,Broad money (current LCU),FM.LBL.BMNY.CN,2280494000,2582457000,2955424000,3162590660,3469912725,4340298557,5271962368,6082962520,7713230100,8322733346,8778408648,9657838442,11196932788,11638649101,13219080428,16708079777,17343038568,18047643034,18368609840,21205786100
Eswatini,SWZ,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,-7.4681094,16.49489102,22.22306122,21.16999903,22.90456351,22.49907162,21.51754163,6.498316307,11.88504551,-0.442951433,19.43426719,-1.53759994,16.11488471,8.076795691,3.70399286,9.275732421,2.746097931,3.632996055,3.263906736,2.429467942
Eswatini,SWZ,Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,8.805918643,10.23756404,12.74902671,15.34120088,17.1665589,19.06984435,21.20887946,20.30887361,20.59913601,19.12622396,22.3784841,19.18811017,20.84792992,21.16339498,20.44698146,21.0502043,20.91493655,20.89152393,20.77178382,21.30476795
Eswatini,SWZ,Net foreign assets (current LCU),FM.AST.NFRG.CN,1698984421,1340104605,1122624090,1358443777,1897425050,3296461723,5759661824,8064544414,7810827077,5743846173,4024347627,6269429512,7866020984,7713813398,8898367224,8948137196,7954259873,7134599013,6752420832,7888931834
Eswatini,SWZ,Net domestic credit (current LCU),FM.AST.DOMS.CN,1265216000,1928451000,2334415000,2810792151,2832519590,2680676818,1389910680,453726709.2,2273195511,4667639394,7660266855,6472317987,6750724560,7907019683,8688037865,12210885154,14162371492,16442650792,17179826216,17049310360
Eswatini,SWZ,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,,16.85007722,21.54200438,22.62745488,19.32847631,21.2746316,21.12008047,9.023106712,12.51159208,5.031279544,16.5816268,-2.47235295,17.57170121,9.939134873,4.755870092,12.24069221,7.069957608,3.756598242,-0.305163553,5.380350088
Eswatini,SWZ,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,0.698270731,12.23287586,-5.821936241,-6.508713504,-18.64146236,-25.65061406,-50.8591899,-26.78089605,17.39930735,26.01205577,19.37564031,-11.06026913,-14.68900055,0.387756826,1.954686908,14.40902302,4.609938369,9.391497413,4.38977129,-6.090887561
Eswatini,SWZ,Total reserves minus gold (current US$),FI.RES.XGLD.CD,271776570.2,275844476.9,277512201.6,323561615.6,243897157.3,372529356.2,774192962.8,751935734.7,958869319.5,756344144.8,600507428.8,740960093.3,762540937.8,690755431.1,547997264.1,564314115.6,563119751.3,440685903,440314152.6,545564174.1
Eswatini,SWZ,Total reserves in months of imports,FI.RES.TOTL.MO,2.398559266,2.451644995,1.696272643,1.811196494,1.285904314,1.856742914,3.493608985,3.633476373,4.305605546,2.962728022,2.950124912,3.655934222,3.918442928,3.499884184,3.140412436,3.400716581,2.784504743,2.092315074,2.112095668,2.963541478
Eswatini,SWZ,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,77.97688163,67.13693482,61.20031334,69.79348997,46.87676894,79.54636405,152.9148795,154.9988327,179.5919205,104.8156881,95.49325849,152.6954181,168.5987803,166.8162886,143.4162916,112.9903091,86.12643715,86.18523649,69.85715799,71.21461544
Eswatini,SWZ,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,271776570.2,275844476.9,277512201.6,323561615.6,243897157.3,372529356.2,774192962.8,751935734.7,958869319.5,756344144.8,600507428.8,740960093.3,762540937.8,690755431.1,547997264.1,564314115.6,563119751.3,440685903,440314152.6,545564174.1
Eswatini,SWZ,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,5.801915675,7.712289104,7.308662057,5.972537954,5.193755692,6.769915164,8.27166959,8.407871717,10.46037819,12.49735292,10.35705689,9.856242204,9.1154374,10.55011732,11.79375851,12.86098952,11.73041827,14.27190634,21.33275823,23.75547113
Eswatini,SWZ,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,8.689233639,10.15157167,12.67673486,15.27206882,17.12263743,18.97807517,21.17811196,20.27250774,20.56187694,19.0605681,22.33449094,19.14788493,20.81626652,21.12762573,20.39973344,20.99943737,20.83203934,20.83789442,20.71503349,21.2411537
Eswatini,SWZ,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,,,,361.12,380.54,396.87,400.37,473.47,515.91,513.81,525.38,572.8,507.97,553.04,584.67,556.74,611.92,472.41,,
Eswatini,SWZ,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,,,,77.24,89.89,97.44,134.64,221.5,218.8,208.78,103.09,107.63,148.65,132.32,111.63,121.2,165.58,230.92,,
Eswatini,SWZ,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,,,,6.17,6.28,6.39,6.32,6.41,6.34,6.44,7.31,7.23,6.99,6.92,8.03,7.32,6.49,6.97,,
Eswatini,SWZ,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,10.6906328,12.34856705,12.23258006,12.54701042,11.94740101,12.61292293,12.91105443,12.98050223,13.44908135,13.11152884,15.04062912,
Eswatini,SWZ,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,7.342119403,12.40372641,15.22595813,16.36133606,20.35236841,20.77495334,24.17958207,25.19259897,29.53355442,31.17116925,38.1884253,38.22277482,38.33306754,37.20222002,40.81272788,,
Eswatini,SWZ,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,,,,,,,,,5.869101756,7.807413525,3.52727008,10.6707565,6.793422406,6.870687906,6.630271672,9.621050685,7.916834517,9.315518663,9.445937102,
Eswatini,SWZ,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,6.687647522,0.121810922,0.029027576,0.018014772,0.015280395,0.030379747,1.511141467,,,,,,,,,,,,,
Eswatini,SWZ,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,0.551061591,0.01256783,0.002275196,0.001444,0.000943952,0.001822958,0.102035993,,,,,,,,,,,,,
Eswatini,SWZ,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,8500000,180000,50000,40000,30000,60000,3540000,,,,,,,,,,,,,
Eswatini,SWZ,"Listed domestic companies, total",CM.MKT.LDOM.NO,5,5,5,6,6,6,6,,,,,,,,,,,,,
Eswatini,SWZ,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,8.239991556,10.31749045,7.838050805,8.0156449,6.17753889,6.000570277,6.75224624,,,,,,,,,,,,,
Eswatini,SWZ,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,127100000,147770000,172250000,222040000,196330000,197500000,234260000,,,,,,,,,,,,,
Eswatini,SWZ,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,3.417690118,3.0812783,2.968006851,2.988992993,3.002456636,2.906252969,2.74177582,2.721154286,2.610247937,1.232103039,1.31742498,1.812034816,1.633929089,2.166519183,2.357017274,2.579152919,3.279954643,2.695091025,2.640359089,2.831690304
Eswatini,SWZ,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,52717094.55,44130934.43,65225295.53,82797580.53,95421869.76,95655068.59,95122183.17,89637366.06,93457762.62,54690323.85,63506470.18,88545679.84,75120413.21,95824457.55,95771402.34,98421043.99,144415393.6,125737322.1,118702081.8,112495380.4
Eswatini,SWZ,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,,,,1067388.27,1314918.74,1325989.043,1492399.613,2574836.576,1971505.239,1871272.319,31870699.87,58491836.66,13630787.36,61050633.81,61236009.02,70077253.39,99694391.35,89415567.19,78939768.07,89295631.49
Eswatini,SWZ,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-2538569.049,-2003273.645,-64245.35557,265182.9015,757312.6827,5499184.763,954954.0726,43852706.24,-6603982.99,4739645.948,,,,,,,,,,
Eswatini,SWZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.901492111,6.489560673,-2.738912114,2.511910909,-1.442684701,3.677244647,1.080712381,3.209665273,1.835145411,3.056255589,2.047678109,0.541897541,1.779001383,0.582926062,0.775195421,0.703666733,-1.309289037,0.667267364,2.846531264,
Eswatini,SWZ,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,29330084.35,92945313.17,-60190680.48,69582011.84,-45850344.68,121031132.7,37493846.24,105729374.7,65705859.52,135660413.7,98708321.72,26480002.33,81790158.4,25782635.17,31498094.37,26852077.65,-57647593.39,31130826.66,127970922,
Eswatini,SWZ,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,7929325.835,-1889904.068,359165.9076,630756.0306,-4487266.344,3976342.686,-5201731.919,31655204.37,-116167205.1,-54389827.56,152195164.2,234249232.1,-114379360.7,76503458.14,98119265.49,-11780835.95,82133381.1,-88998591.18,85253348.48,42782175.58
Eswatini,SWZ,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-47028632.32,-92618486.23,77263421.05,-71028829.93,23820974.18,-121645718.8,-14329113.11,-113670312.4,-58689385.68,-131753962,-98310781.81,-34740787.04,-86675374.5,-25253691.83,-32719601.21,-34160178.03,121487677,-39186771.95,-107061228.3,-58142401.68
Eswatini,SWZ,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,26487653.64,21147363.37,38856179.3,4102672.07,7976785.808,16586307.98,7861622.499,6339630.087,10725156.33,11692037.27,27857280.69,49547870.55,27141111.14,17501863.18,19330858.64,18849753.45,19467166.59,24233542.48,26891451.27,24421403.35
Eswatini,SWZ,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-1.147410589,0.022819475,0.776876679,-0.052230139,-0.693155875,-0.018672745,0.667693939,-0.241065949,0.195968059,0.08800736,0.008246861,-0.169052059,-0.106257359,0.011959013,-0.030062343,-0.191510958,1.449932542,-0.172673519,0.465106414,-0.354236081
Eswatini,SWZ,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,-17698547.97,326826.9421,17072740.57,-1446818.095,-22029370.5,-614586.101,23164733.13,-7940937.722,7016473.833,3906451.703,397539.9094,-8260784.705,-4885216.104,528943.3459,-1221506.838,-7308100.377,63840083.63,-8055945.291,20909693.63,-14072839.32
Sint Maarten (Dutch part),SXM,International migrant stock (% of population),SM.POP.TOTL.ZS,,,,,40.27299557,,,,,79.09433962,,,,,70.44779972,,,,,
Sint Maarten (Dutch part),SXM,"International migrant stock, total",SM.POP.TOTL,,,,,13100,,,,,26200,,,,,27295,,,,,
Sint Maarten (Dutch part),SXM,Net migration,SM.POP.NETM,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,,,,,,,,,,,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,
Sint Maarten (Dutch part),SXM,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,98.59297568,99.70585151,100,103.8730944,106.3854512,127.4952811,127.7849194,128.2262285,128.358378,136.7199429,,
Sint Maarten (Dutch part),SXM,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,1.128757728,0.295016278,3.873094355,2.418679087,19.842779,0.22717564,0.345353039,0.10305969,6.514233855,,
Sint Maarten (Dutch part),SXM,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,0.300601202,4.432457542,-0.41792902,5.957636888,1.338576217,4.584754357,4.015184211,2.528647885,1.886754663,0.330027165,0.111682656,2.19201011,,,
Sint Maarten (Dutch part),SXM,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,89.2838172,89.55220542,93.52156891,93.13071513,98.67910497,100,104.5847544,108.7840249,111.5347898,113.6391777,114.0142179,114.141552,116.6435463,,,
Sint Maarten (Dutch part),SXM,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,,,,,,,,,,,,,,,,,,,
